song_id,release_year,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,popularity,artist_type,genre,hit,duration_log,followers_log
7A8OfzqXBHYGk61FZTHoeo,2017,"F♯, G♭",0.644,0.498,0.408,0.0,0.0993,-7.946,0.0331,0.383,78.942,73.0,singer,country,0,12.200929441904416,13.872192358242021
7AA8axgnW6Nc9j5d5jPbig,1970,D,0.479,0.845,0.446,0.0,0.0671,-11.963,0.0471,0.961,119.478,49.0,band,blues,1,12.413903554462665,10.96648993456911
7AAnFzBtOlgoYceCQoLRUR,2017,D,0.405,0.806,0.557,6.62e-06,0.0838,-6.633,0.114,0.504,140.011,86.0,singer,hip hop/rap,0,12.100717685412471,15.425321800701944
7AB0cUXnzuSlAnyHOqmrZr,2003,E,0.111,0.554,0.978,0.0,0.0731,-3.554,0.131,0.594,135.095,87.0,band,metal,1,11.999054626138436,16.40376124167669
7ABJ2azouB9EwEYzL9Tljt,1994,A,0.00819,0.87,0.92,0.000838,0.083,-2.858,0.0538,0.852,99.123,68.0,band,kids,1,12.493107008263296,12.907802886020592
7AC2sIU1IhrsNsI5x3dImr,1973,"C♯, D♭",0.271,0.222,0.932,0.0,0.435,-3.835,0.085,0.588,133.26,54.0,-,kids,0,12.142712096977055,10.338835035126163
7ACfCLEx4LTXfxvefM1tqb,1971,G,0.592,0.485,0.343,1.33e-05,0.0763,-13.36,0.0534,0.314,122.785,64.0,singer,soul/r&b,0,12.895146541518809,12.50210971756469
7AFASza1mXqntmGtbxXprO,2018,B,0.883,0.669,0.308,0.0,0.0984,-10.068,0.029,0.52,64.934,93.0,rapper,hip hop/rap,1,11.71085786927833,16.515338918845647
7AFYQ5pNtS4I98PvFXkvid,1986,A,0.149,0.494,0.381,0.000205,0.0687,-14.359,0.028,0.339,77.739,76.0,singer,adult standards,0,12.671484498689402,14.240601807207616
7AFsYEzfI8RsbjDhjFxWwy,1992,C,0.00246,0.674,0.735,0.105,0.326,-14.36,0.0909,0.105,135.002,23.0,-,unknown,1,12.371875178097879,5.768320995793772
7AHZb0GnILBBitj0MxObO5,2004,G,0.252,0.568,0.607,0.0,0.25,-6.006,0.0271,0.405,99.692,56.0,singer,pop,1,12.18253786239651,13.371107616688512
7AHw9SfOITU9Q7sj3V5vxV,2001,F,0.265,0.605,0.804,4.93e-06,0.345,-7.521,0.0363,0.601,98.866,77.0,singer,country,0,12.291029413255007,14.846494757691621
7AJLaZPL5zKdsoEWy1wPkG,1966,"F♯, G♭",0.851,0.635,0.629,0.0,0.151,-8.23,0.0968,0.548,111.294,13.0,band,pop,0,11.818747017749796,5.749392985908253
7AJrMscLkjpQ2p5XlWwFwO,1969,"C♯, D♭",0.437,0.437,0.501,0.000194,0.112,-7.768,0.0296,0.873,160.759,46.0,-,pop,0,12.016128107502665,9.37610901542907
7AL6qzIDHIX7pEUWrzNiIs,1968,C,0.00379,0.405,0.463,0.0442,0.392,-16.167,0.0542,0.542,79.451,62.0,singer,rock,1,12.17286740309907,12.654440781306276
7AMwuxdGAoynRxymC6Lwzj,1978,D,0.21,0.823,0.84,0.0022,0.0614,-7.438,0.0349,0.949,120.955,26.0,singer,unknown,1,12.84310968614846,5.488937726156687
7ANPTG2WxsM08kTBUjIi0r,1991,C,0.518,0.565,0.596,0.0,0.294,-7.765,0.0218,0.436,89.974,68.0,singer,rock,1,12.403286919899765,12.970761114269742
7ANroj1yWw0YEGcLf7HO3Q,2005,F,0.681,0.717,0.449,0.0,0.0902,-9.688,0.0596,0.611,108.802,60.0,singer,pop,1,12.458495348336816,13.775230083462251
7AOU7oaKRWHm5SG6IFVvtJ,1988,"A♯, B♭",0.000543,0.93,0.591,0.000205,0.0834,-12.01,0.157,0.268,118.957,26.0,band,electronic/dance,0,12.364673409031044,8.204398418149381
7AW4T7G3e8VsZ8D7jV1hMr,1985,D,0.182,0.76,0.728,0.0808,0.0901,-9.766,0.0347,0.801,127.213,73.0,band,rock,0,13.034807852393014,14.10319913039493
7AZoALrknj7D1slaR7BWYC,1989,C,0.156,0.627,0.712,1.48e-06,0.424,-12.371,0.0406,0.718,97.921,64.0,singer,rock,1,12.415636407467861,12.69322526173188
7Aatsnn0m866O26V5dM2a8,1964,"A♯, B♭",0.169,0.612,0.583,0.0,0.259,-9.201,0.0369,0.925,140.506,40.0,-,reggae,0,11.557784101278456,7.9976631270201
7Ad0OLsUn63FoD4gnguZz5,2016,F,0.0169,0.626,0.707,0.0,0.0769,-5.755,0.0425,0.653,88.543,75.0,singer,country,0,12.146683510185918,12.921624457392713
7Aez1J2O7a9qNcJ5XZyCH2,1997,G,0.133,0.758,0.495,2.68e-06,0.698,-8.252,0.0566,0.733,94.414,54.0,rapper,hip hop/rap,1,12.421296921999836,12.021031393716253
7Ai4qIKyxcBCcKAz4AtGxo,1967,"A♯, B♭",0.0217,0.411,0.802,0.000906,0.771,-7.169,0.0544,0.37,135.478,23.0,-,rock,0,12.007871675561542,8.502485562543963
7AjfklMN4WpQYz5FkT4E66,1996,"G♯, A♭",0.14,0.815,0.364,0.0255,0.121,-11.834,0.089,0.723,84.898,67.0,singer,soul/r&b,1,12.75496832069205,13.53137684928365
7Akh21WwTaO2rlyH9xxCFg,1989,"F♯, G♭",0.0865,0.434,0.833,0.0486,0.117,-9.018,0.048,0.786,189.645,33.0,band,soul/r&b,0,12.748205057482846,10.220303579712972
7Ar4G7Ci11gpt6sfH9Cgz5,1972,"C♯, D♭",0.221,0.645,0.598,3.53e-06,0.0721,-13.18,0.0335,0.913,105.929,73.0,band,rock,1,12.333885216823736,13.742138468828369
7AslBsiVLQAGrmFmi79ZeK,1982,"C♯, D♭",0.635,0.326,0.247,6.19e-06,0.0838,-13.794,0.0356,0.156,140.651,75.0,singer,adult standards,1,12.208609425182143,14.114308371024302
7AxqfuOFVg1IMMtXorffGm,1988,E,0.164,0.702,0.757,0.000441,0.123,-9.129,0.0338,0.97,136.622,59.0,singer,pop,0,12.405746935654452,12.290556247052296
7AznEooTjS1wB35C2Oj2uB,1973,C,0.818,0.817,0.297,0.00108,0.139,-14.13,0.0383,0.913,124.167,72.0,singer,folk/indie,0,12.162475971812096,13.787711726065941
7B1QliUMZv7gSTUGAfMRRD,2004,G,0.492,0.416,0.546,0.0,0.0845,-7.728,0.0297,0.418,159.929,77.0,singer,country,1,12.612650467675728,14.846494757691621
7B2K7BhyPTa1pyqEaI4aCC,1994,F,0.631,0.945,0.67,0.0,0.199,-12.821,0.222,0.599,99.357,38.0,singer,reggae,0,12.418066266759682,8.843470781627381
7B32ckntos5QYbV9o7GF3q,1971,A,0.215,0.723,0.873,2.13e-06,0.0792,-6.749,0.0524,0.934,111.793,52.0,band,soul/r&b,0,12.112135522651606,12.379530031385658
7B3UAPLYAbwXVgbHSKEaTw,1992,"F♯, G♭",0.643,0.463,0.4,2.46e-05,0.131,-9.999,0.0308,0.121,77.314,62.0,singer,adult standards,1,12.426175578847188,12.261521543424488
7B42GdidcsaQdJCBiPtzSW,2005,B,0.466,0.582,0.715,0.0,0.0822,-5.126,0.0379,0.529,83.007,67.0,rapper,hip hop/rap,0,12.249007606164431,12.979072515711369
7B4gn4dPeLtB3x63exF7F4,1977,G,0.0405,0.632,0.667,0.0112,0.0721,-12.983,0.0496,0.685,114.038,72.0,-,rock,0,12.25347136590005,12.942734192921078
7B6m8tHAYZsOKOKMU5SR2n,2011,"D♯, E♭",0.183,0.581,0.856,0.0,0.0871,-4.0,0.0783,0.918,169.902,71.0,singer,country,1,12.252135283856738,13.792048462976485
7B9UAoGiN4iMCv4s40xoiM,2018,"F♯, G♭",0.00517,0.374,0.742,0.0,0.11,-3.36,0.0432,0.21,139.953,76.0,singer,country,0,12.418442367008986,15.06484422454815
7BA5sfSEXKqrr3RYBfQpNu,1991,G,0.051,0.711,0.634,0.00208,0.0513,-11.336,0.0536,0.878,125.962,21.0,-,unknown,0,12.542502024090137,5.616771097666572
7BB3emVX0QaFVddCHiO9wt,2004,F,0.0793,0.77,0.833,0.0,0.0819,-4.536,0.028,0.964,109.928,62.0,-,country,0,11.789556701234924,12.740695847316227
7BB9AfVb5bjEdpMN8HafdJ,1965,F,0.626,0.513,0.452,0.111,0.113,-13.435,0.0296,0.501,112.455,13.0,-,soul/r&b,0,11.884495917930655,5.288267030694535
7BCgPuJDZgPwOv1E4p6Cvq,1980,A,0.78,0.483,0.341,0.00157,0.188,-9.833,0.0261,0.618,87.31,58.0,singer,adult standards,0,12.188254847157198,12.324388872348216
7BD50ATrF3Vab5FQy7vtK8,1998,D,0.128,0.577,0.462,0.0,0.0822,-7.989,0.0279,0.258,128.303,65.0,singer,country,1,12.494906554363661,13.284373377419461
7BF4rAwnW02RuqmOvn6PTu,2006,E,0.00012,0.697,0.723,7.48e-06,0.159,-8.303,0.0345,0.629,84.002,65.0,rapper,hip hop/rap,0,12.537008154150763,12.853861516365921
7BGuuzMvamvGsmTL0Cvx7i,1969,C,0.338,0.463,0.902,0.000224,0.248,-7.908,0.044,0.661,116.685,42.0,band,kids,0,12.624654682684875,9.987506958039702
7BLKBIoijWCkDyOATEr5vW,1989,D,0.289,0.692,0.875,3.27e-05,0.0675,-4.528,0.0345,0.9,131.877,82.0,singer,pop,1,12.34409829881876,15.00887620477363
7BMO7O7ImjV8HNTH74Tshv,2002,A,0.0835,0.911,0.743,0.0,0.106,-5.005,0.219,0.878,148.012,94.0,rapper,hip hop/rap,1,12.604627264447931,17.1857160817176
7BQpghA0wwV54P4ux6PawU,1977,"G♯, A♭",0.276,0.503,0.201,1.55e-06,0.117,-17.024,0.0312,0.303,125.155,64.0,singer,adult standards,0,12.274049000539268,12.614064558576208
7BSo8Ue19HvPeeSz4jCSYG,1979,"C♯, D♭",0.0151,0.414,0.932,0.00055,0.918,-4.625,0.0932,0.621,135.856,46.0,band,rock,0,12.778635683494135,10.952927103863022
7BUBf9shtJ3NbQgZBKicHX,1969,"C♯, D♭",0.0525,0.703,0.607,0.0096,0.284,-10.174,0.0284,0.85,108.651,61.0,-,pop,0,12.08954444723597,11.450890474050695
7BXW1QCg56yzEBV8pW8pah,2018,"C♯, D♭",0.204,0.643,0.638,0.0,0.0707,-4.947,0.0407,0.6,82.001,81.0,singer,pop,0,12.328768040214195,15.361573645237254
7BgUcOjSOlKJXASLgJ6bx1,2000,F,0.365,0.724,0.416,0.0,0.0969,-8.964,0.0841,0.578,151.181,71.0,singer,funk,1,12.76252343012244,14.259956606892887
7Bgy5zhIVx8YdSUQ11jDRo,1980,G,0.319,0.47,0.212,0.0,0.13,-16.051,0.0326,0.238,143.017,65.0,singer,adult standards,1,12.238094431552911,12.868791545962207
7BhYvR5JIfzeQqcezhQy0X,1979,"G♯, A♭",0.00912,0.597,0.504,4.03e-06,0.0996,-9.091,0.0247,0.884,100.011,35.0,band,pop,1,12.294541293517781,9.927789845059094
7BiELrM90hRxpozaIXbsLw,2017,"C♯, D♭",0.292,0.614,0.541,0.0,0.106,-5.659,0.0407,0.394,112.013,91.0,singer,pop,0,12.237576157539047,17.328668069841353
7BiRyVxIimvgnlmZg4vSi9,1965,"F♯, G♭",0.826,0.42,0.549,0.0,0.0825,-10.006,0.0428,0.44,83.604,46.0,singer,pop,0,11.970274359757717,10.496234118987427
7Bizf3PgirXJhkSTgyjUWC,1967,"A♯, B♭",0.268,0.429,0.386,0.0,0.106,-10.611,0.0338,0.665,202.717,71.0,singer,soul/r&b,1,12.122479057603426,11.282807649918682
7BkAlVpGwXXl3sYNn5OoJ7,1966,F,0.458,0.556,0.592,0.0,0.0637,-7.378,0.0338,0.587,94.889,78.0,singer,rock,0,12.521131529762323,15.075140182636064
7BngbNGLogotcTM0PSvnYB,1976,"C♯, D♭",0.712,0.734,0.495,0.00828,0.135,-10.881,0.0397,0.884,110.246,65.0,band,soul/r&b,0,12.501477321768018,12.37071382146905
7BoxsB6vKJPHR1DSdsGR3A,1973,E,0.652,0.637,0.669,0.0,0.198,-6.23,0.0492,0.697,88.783,37.0,singer,gospel,0,11.80251571569131,9.95769160654964
7BqjztX1nCwJxt5mwHryZ3,1971,F,0.258,0.737,0.68,0.0,0.0339,-9.124,0.175,0.882,80.169,4.0,-,unknown,1,12.134436999273968,3.871201010907891
7BqsoDqKvnK6LgGF5oDwyA,1979,C,0.0341,0.777,0.608,0.31,0.0636,-11.725,0.0733,0.803,131.163,28.0,band,unknown,0,12.825683613527648,7.392647520721623
7Bs3eQv2Z0ZQaAWaBK9N1X,2010,"A♯, B♭",0.268,0.562,0.659,0.0,0.133,-5.234,0.0824,0.241,87.539,51.0,singer,pop,0,12.371366720746495,11.40750939221358
7BsLpcQJSprcNf61lyBZrT,1984,A,0.0556,0.562,0.723,0.0,0.533,-11.947,0.0324,0.88,143.593,51.0,band,rock,0,12.395982008639052,11.725372006736103
7Bsfh7tZyAf6L5iQti86Rq,1988,C,0.0741,0.619,0.602,0.0268,0.339,-14.872,0.0276,0.863,147.663,77.0,singer,funk,1,12.871920569152296,15.13436459177655
7Btxg8ASOZDM0sVZQQFBcj,1982,C,0.333,0.425,0.424,0.0,0.115,-7.699,0.0283,0.243,113.572,72.0,duo,adult standards,0,12.347867303147847,14.013676756153373
7BvCDrlYwJ5D9RUqvvs3BT,2013,"G♯, A♭",0.3,0.713,0.411,7.19e-05,0.0763,-8.24,0.0355,0.626,134.007,73.0,band,functional,0,12.452463863564073,14.663145504388739
7BvuV4c1BGhaRapcXvRu5z,1984,D,0.141,0.71,0.774,0.0136,0.0348,-9.335,0.0333,0.966,133.924,70.0,band,rock,1,12.128257039357335,13.45398816984327
7BwZ6aMpJV9ZIpLUk7pvvv,1978,A,0.0687,0.574,0.623,7.22e-05,0.0743,-8.517,0.0355,0.714,105.136,52.0,-,adult standards,0,12.86430483001862,10.674428760536093
7BxmI8dRehWmhyFBjPxUg9,1990,F,0.0907,0.782,0.522,0.00224,0.032,-14.896,0.0357,0.978,120.057,45.0,singer,jazz,0,12.428527960063773,10.655728772403778
7Bz8yww6UMbTgTVLG6zbI4,1975,C,0.0877,0.812,0.644,0.785,0.0563,-10.761,0.0493,0.989,140.075,63.0,band,soul/r&b,1,12.159127777753627,12.116372201693467
7C0rG4oWO7VeZcffyW1sK9,1983,"C♯, D♭",0.187,0.661,0.493,0.0,0.0865,-12.007,0.0425,0.355,144.105,67.0,band,rock,1,12.702925097658543,13.556862878430842
7C1rQOGXv6QOBHvYtmEN1V,1997,C,0.295,0.671,0.68,0.0,0.543,-3.875,0.0345,0.384,131.905,63.0,duo,pop,0,12.531776395271262,13.498611118308705
7C7TiKlyYsVGNdvNJR1QeS,1981,"G♯, A♭",0.126,0.824,0.811,0.0595,0.0457,-6.109,0.0425,0.96,98.277,43.0,duo,disco,1,12.429220196836383,9.549024446393997
7CBHSrUZBHPKrxVDiDNPiJ,1968,"D♯, E♭",0.509,0.406,0.246,0.855,0.0798,-16.032,0.0396,0.68,169.768,48.0,-,funk,0,12.090128542999349,10.548651743073922
7CBOmCejsvRLGDZzI5P9OQ,1981,G,0.352,0.6,0.427,2.07e-05,0.129,-15.451,0.0459,0.638,91.594,36.0,band,soul/r&b,0,12.37508941824505,9.208638925336425
7CBy5lwwNECPDjsksQrxxB,1991,D,0.0457,0.631,0.77,0.0,0.481,-5.315,0.0267,0.734,102.348,74.0,band,pop,1,12.480266661751243,13.618948078879978
7CCR0i2wUUFsFSHaCMKX36,1973,"G♯, A♭",0.134,0.821,0.529,0.857,0.0299,-13.157,0.0335,0.969,108.506,49.0,band,funk,0,12.120013542256697,10.79117302739995
7CCvEN547vCLqIfXvrPl3G,2000,F,0.281,0.682,0.719,1.79e-06,0.308,-5.8,0.0259,0.755,124.633,64.0,singer,country,1,12.08894314627235,13.010803686503682
7CDR0u4CqgZUWvRDt7TvGy,1991,E,0.156,0.536,0.741,0.00254,0.132,-10.009,0.0375,0.343,114.999,43.0,singer,metal,0,12.358111096171157,11.355967515111775
7CEmBKVxnsZ2VFQLbJuluY,1978,C,0.406,0.513,0.771,6.85e-06,0.184,-9.75,0.0606,0.819,116.59,6.0,-,soul/r&b,0,12.393717508355474,4.68213122712422
7CHIJREUYyM7vndBQE6iMy,2011,F,0.0284,0.676,0.807,0.0,0.0701,-5.131,0.029,0.443,95.956,79.0,singer,pop,1,12.356735822511354,15.5008142823603
7CIzpZaeeNCtJDi1nqEDXb,2004,A,8.08e-05,0.317,0.804,0.109,0.0995,-6.504,0.0379,0.181,164.185,62.0,band,metal,0,12.44519977614558,12.860738839271837
7CJpe1WOtTpSSAHraZF0VB,1995,F,0.148,0.665,0.691,0.0,0.163,-4.285,0.0461,0.729,99.082,55.0,band,kids,1,12.475752394166534,12.43580245971912
7CNd7rjfVt74TFlcOcnZgN,2009,"D♯, E♭",0.391,0.544,0.404,3.98e-06,0.157,-8.751,0.0354,0.251,129.518,64.0,-,country,0,12.57998172493382,12.437208175733927
7CPqMAfDsXexc1SD5y5VgC,1967,C,0.424,0.42,0.938,4.18e-06,0.751,-6.347,0.254,0.626,113.676,60.0,band,blues,0,12.084740820362542,11.766838735555371
7CQXyFX44CXmnuq8Bi9Dyc,1969,D,0.467,0.542,0.492,0.00105,0.0863,-11.927,0.0256,0.58,103.064,46.0,band,kids,1,12.539973722408428,10.752890338868651
7CR06UPgZvsd2Y3MNjIVnA,1981,C,0.036,0.316,0.739,0.0,0.187,-5.843,0.0338,0.371,174.903,69.0,band,rock,1,12.212258473783924,13.765094773189364
7CRJV0qUMAxftqySiPazpK,1969,A,0.0763,0.582,0.954,0.833,0.0872,-6.122,0.215,0.632,131.288,47.0,-,traditional,0,12.75118664614534,10.386314855875257
7CWSuqxO78yfJXOsFaep67,1988,C,0.0769,0.647,0.775,4.84e-06,0.3,-13.438,0.0346,0.544,107.724,70.0,band,pop,0,12.509482879433666,13.14576149395954
7CWUSZqFXxoWrOCP5I3tpd,2001,"G♯, A♭",0.0292,0.569,0.767,0.0,0.0822,-6.37,0.0331,0.548,123.734,68.0,singer,country,1,12.281801446288393,13.723764718345533
7CX9JYwpiObnYl2NzFqj4c,1981,G,0.0165,0.554,0.577,2.91e-05,0.0719,-8.62,0.0282,0.479,140.277,56.0,singer,country,1,12.31624456778521,12.06045710422449
7CZiDzGVjUssMSOXrDNYHL,1965,A,0.0457,0.519,0.85,0.0,0.233,-6.777,0.0678,0.749,123.419,90.0,band,rock,1,12.153098992762505,16.395724660280152
7Caz24hQ36zafY6U1HoOCZ,1972,C,0.755,0.49,0.292,0.00163,0.108,-18.851,0.0429,0.49,106.788,66.0,band,rock,0,12.504650146643916,13.568877014371907
7Cbz21BW7tzfNtUmaUnEfj,1991,F,0.531,0.55,0.339,0.0,0.0873,-14.157,0.0295,0.301,149.662,40.0,-,unknown,0,12.568170856933126,8.820994645747902
7CeLaArWFHJ9CRCb9Qvhmu,1975,B,0.00944,0.61,0.473,0.0,0.184,-11.753,0.0297,0.582,135.005,37.0,-,kids,1,12.061977076545016,8.3133619511344
7CfCUjAZFndcpAWLogl9J3,1977,C,0.695,0.381,0.362,0.0,0.0863,-10.321,0.0501,0.595,183.438,19.0,band,soul/r&b,0,12.264473620404651,5.783825182329737
7CgkSNdPbEeCwDR3UBIPvV,1974,F,0.0979,0.613,0.613,0.0,0.0597,-10.861,0.0382,0.701,97.228,58.0,singer,soul/r&b,0,12.300295871177441,12.67474100870482
7CkbRn6S0itJqcqn88AtSV,2018,"C♯, D♭",0.0216,0.873,0.663,0.000356,0.0867,-4.086,0.15,0.525,135.499,93.0,rapper,hip hop/rap,0,11.654381623524221,16.515338918845647
7CmF7T1WPusOeZwTDf1lLY,1977,"A♯, B♭",0.963,0.621,0.351,3.24e-05,0.136,-16.432,0.0364,0.606,107.228,69.0,singer,classical/soundtrack,0,12.25486757159303,10.990651221810495
7CnIx5LpNWIUuz4H4u6xgS,1966,"G♯, A♭",0.944,0.4,0.255,0.000161,0.107,-7.689,0.0361,0.367,177.21,8.0,band,unknown,0,11.956508113858163,4.762173934797756
7CpxI6HUamO1sfG7Q64crM,2011,"C♯, D♭",0.0876,0.381,0.68,0.00147,0.168,-4.724,0.162,0.167,162.246,92.0,singer,pop,0,12.370628998071313,16.588211148946513
7CtXiYlGkd69Z1hxD38Rt6,1977,A,0.141,0.739,0.6,0.172,0.0543,-14.411,0.0362,0.87,102.697,47.0,band,blues,1,12.164698415222468,10.452100169862778
7Cuk8jsPPoNYQWXK9XRFvG,1979,A,0.165,0.694,0.831,0.000892,0.25,-7.288,0.0301,0.98,125.901,77.0,band,disco,1,12.278769980345576,14.460965321609736
7Cwc7NndxwE7wOzEakpR0F,1982,B,0.00843,0.744,0.432,0.00131,0.142,-11.146,0.0364,0.455,110.309,38.0,-,pop,0,12.427406560439673,6.776506992372183
7CzsQaxOCUXNLrxQ3uTENN,1966,A,0.0299,0.486,0.48,0.000508,0.155,-14.407,0.031,0.849,142.223,4.0,band,rock,0,11.867805799560465,4.564348191467836
7D2GAOzzB2pm8DuStFCX1Y,1968,"C♯, D♭",0.00183,0.406,0.654,1.99e-06,0.104,-5.356,0.0249,0.532,143.658,65.0,singer,adult standards,0,12.026311807296096,12.094325109547496
7D3uEX89dZQ8u3vVoLp8V1,2001,E,0.517,0.555,0.294,0.0,0.1,-10.342,0.0285,0.275,128.672,57.0,singer,country,0,12.279945590067069,12.73353412294759
7D4EtbE7LfQiH8CWj7fQoz,1983,C,0.404,0.539,0.306,0.0,0.0608,-15.067,0.0265,0.0637,102.247,78.0,band,rock,1,12.588978530420363,13.950637427138922
7D5n2kpYH2WSqIyEO9MeXf,1989,"F♯, G♭",0.711,0.457,0.266,0.000261,0.124,-14.465,0.0313,0.372,120.459,83.0,band,metal,1,12.77818431937951,16.416258952915598
7D8LfO2ijOq9DnaVntnc3Q,1988,G,0.279,0.546,0.563,0.0,0.102,-8.778,0.0283,0.374,58.996,40.0,singer,hip hop/rap,1,12.342529130896606,8.914357274485015
7D8owkEcXNUzBytQY0QMPj,2015,C,0.92,0.492,0.392,3.18e-05,0.155,-7.736,0.0336,0.488,147.895,27.0,-,pop,0,12.12667764471592,8.081475040137052
7D9CQqFMTZZVJf5dTCP4yL,1970,A,0.638,0.309,0.29,0.0,0.0759,-17.474,0.0484,0.341,143.508,23.0,-,unknown,0,12.35420812741693,3.5553480614894135
7D9ViCvLC6atoIV042u0Ta,1967,F,0.515,0.469,0.509,2.87e-05,0.81,-10.436,0.0435,0.721,92.281,43.0,singer,soul/r&b,0,11.989991595935216,11.127307100832148
7DD7eSuYSC5xk2ArU62esN,1965,"F♯, G♭",0.188,0.534,0.725,0.0,0.0994,-7.576,0.0332,0.763,95.003,90.0,band,rock,1,11.846257060651938,16.395724660280152
7DEF8Bich8Asm2SphnZV25,1967,F,0.726,0.693,0.391,0.0,0.0521,-9.763,0.0326,0.504,122.955,43.0,duo,pop,0,11.863307650973436,9.615538777855802
7DEgL4rErTwjrsxLMlUVhf,2017,E,0.312,0.536,0.722,0.0,0.117,-4.163,0.0284,0.499,143.78,80.0,singer,country,0,12.222408486145996,14.99621913656942
7DFNE7NO0raLIUbgzY2rzm,2014,G,0.385,0.509,0.538,0.0,0.104,-7.335,0.0572,0.244,75.089,76.0,singer,rock,1,12.440622892426003,14.636968715962233
7DFSp7iiAvCROOZI4lDx5O,1993,G,0.0603,0.513,0.505,4.03e-06,0.107,-11.304,0.0356,0.361,139.651,17.0,-,unknown,0,12.550800000422788,7.192182058713246
7DFnq8FYhHMCylykf6ZCxA,2006,E,0.119,0.536,0.612,0.0,0.209,-5.847,0.272,0.57,86.768,94.0,singer,pop,1,12.341656305812064,16.045480010876812
7DHURI0yVkwwupVn9lKBrL,1982,B,0.122,0.695,0.781,0.0,0.0481,-9.775,0.0918,0.708,104.168,35.0,band,rock,0,12.161148498676178,8.834628222017367
7DInsiLkwZbv37GM8XlvUm,1967,F,0.856,0.585,0.377,0.053,0.105,-13.253,0.0407,0.431,120.386,34.0,singer,gospel,0,11.8177669686689,8.802973456578423
7DJBy7gCXi2NkcgoIvPLcG,2007,E,0.395,0.617,0.799,0.0,0.365,-4.537,0.0354,0.452,117.03,76.0,singer,country,0,12.370743507958519,14.183292490302527
7DKS0rX27cCEPsK0R6tFWS,2018,"A♯, B♭",0.61,0.56,0.678,1.42e-05,0.111,-6.167,0.0581,0.29,122.585,90.0,singer,soul/r&b,0,12.302718296831705,16.643373792142423
7DKdrMBKV11L1cF0QIVWry,1983,"C♯, D♭",0.257,0.555,0.269,0.000232,0.06,-15.138,0.0324,0.16,141.768,72.0,band,adult standards,0,12.49590615198721,13.546243222029103
7DLe5d6DPmsHTsExc7Kemu,1988,"C♯, D♭",0.222,0.782,0.673,2.51e-05,0.271,-10.088,0.0278,0.5,119.949,31.0,-,rock,0,12.293781279379733,8.411165786770708
7DMUDm6DWVbfjiFXbHNhBY,1998,B,0.198,0.735,0.674,0.0,0.124,-6.639,0.231,0.878,89.932,84.0,rapper,hip hop/rap,0,12.431086446836053,15.397181923107988
7DNp5wliOrg01iwvUnL3Tn,2001,D,0.328,0.571,0.617,0.0,0.115,-5.032,0.0348,0.574,88.154,64.0,singer,country,0,12.140861898499397,13.753570258523483
7DQmwd7zye9xvzMQJnD8S8,2006,C,0.601,0.574,0.499,0.0,0.123,-6.462,0.0254,0.447,76.0,97.0,singer,pop,0,12.365415536753718,16.924138610634902
7DSRxmisI8ysPbkGUYp9FV,1971,"C♯, D♭",0.603,0.342,0.411,2.67e-05,0.153,-13.981,0.0362,0.574,83.657,57.0,singer,pop,0,12.130993432644061,11.407398268755303
7DSlXCe1TsCW3AWBgJ4YPp,1964,"D♯, E♭",0.652,0.631,0.432,0.000396,0.105,-11.478,0.0434,0.871,128.171,69.0,band,funk,0,11.864996828675356,14.115094274041324
7DUFrEvxPTuRPoPQubv1AW,1967,"G♯, A♭",0.982,0.663,0.402,0.00168,0.218,-6.745,0.344,0.592,143.668,8.0,-,unknown,0,12.610296984202206,3.5553480614894135
7DUpuAzGUyJaJB3p9BC3Ms,2002,C,0.062,0.792,0.797,0.00325,0.0896,-5.166,0.0901,0.491,123.993,82.0,singer,pop,1,12.529463261064848,15.00887620477363
7DVTNkZRGqvFcKryWCuTZP,1988,F,0.321,0.75,0.59,0.0,0.115,-11.799,0.0346,0.803,104.101,53.0,singer,disco,0,12.642393449177936,11.896376702785435
7DWhCd3kkltdrQNDSnuTcF,1968,C,0.216,0.455,0.728,0.815,0.681,-6.316,0.0474,0.773,127.788,47.0,singer,traditional,0,12.715218859877274,10.828103533156273
7DZQd335o3GLCJhkqUox4I,1981,F,0.266,0.525,0.477,0.00645,0.099,-9.874,0.0285,0.731,122.887,53.0,band,rock,0,12.59269806257022,11.57577819095329
7DZsH0df0GuULl0FGwXMfd,1966,"G♯, A♭",0.783,0.553,0.487,0.876,0.292,-9.938,0.0324,0.524,93.665,29.0,-,jazz,0,12.796599995765295,8.948585921534317
7DaMc5geC3tDco5ejhXqw3,1978,F,0.498,0.657,0.891,0.894,0.221,-7.765,0.0615,0.819,93.891,48.0,band,jazz,0,12.581449611321053,11.288681308211986
7DakbEAaRBS0gPl7ZgJFBs,1967,A,0.376,0.379,0.477,0.0,0.184,-8.959,0.0634,0.522,176.381,2.0,-,pop,0,11.900185868423547,4.532599493153256
7DcdGMGCcuaOIJkGYOGcrp,2014,C,0.0262,0.586,0.925,0.00327,0.138,-3.744,0.039,0.495,130.958,71.0,band,country,0,12.200728390404397,13.147547576463344
7Ddl7aYrNU9kAjXjpE5iF4,2003,G,0.00229,0.681,0.787,1.33e-06,0.0829,-4.835,0.0277,0.629,90.482,29.0,-,unknown,0,12.58811217135928,7.824046010856292
