song_id,score,release_year,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,explicit,song_type,followers,popularity,artist_type,main_genre
02srSkeu2pzybuVr2B9TJm,1114,1974,178747,9,1,4,0.732,0.564,0.594,0.00366,0.343,-9.245,0.0328,0.766,120.749,False,Solo,75845.0,50.0,band,classic girl group
02tiurLpJcKS0aFVsyvKz3,227,1968,160320,9,1,4,0.309,0.32,0.448,0.35,0.263,-8.786,0.0275,0.261,64.426,False,Solo,506730.0,67.0,band,brill building pop
030OCtLMrljNhp8OWHBWW3,1500,2010,224093,11,1,4,0.000176,0.59,0.698,0.0,0.107,-4.262,0.0286,0.352,95.975,False,Solo,7094201.0,82.0,singer,atl hip hop
033BQ6igY3xKhqOtfHgMAx,393,1981,298000,5,1,4,0.374,0.9,0.611,0.794,0.0607,-5.443,0.0582,0.847,119.996,False,Collaboration,2.0,0.0,-,-
033uNwmVzZvXm00CUPBnA0,628,1996,239627,2,0,4,0.0534,0.65,0.702,0.00121,0.0496,-9.085,0.0295,0.774,120.055,False,Collaboration,86602.0,60.0,DJ,eurodance
035Wi3SCHzijMtWdhVv5K8,809,1996,353040,4,1,4,0.174,0.504,0.443,2.41e-05,0.26,-11.11,0.0265,0.244,102.563,False,Solo,211305.0,57.0,singer,folk
035fw4auzPyaTOkemNVBHe,127,1980,188800,0,1,4,0.522,0.547,0.576,0.00647,0.119,-11.511,0.0408,0.846,145.207,False,Solo,2905049.0,77.0,singer,album rock
036GQb6SETOJJG8BxJTNxc,24,2013,222987,0,1,4,0.039,0.71,0.925,0.0,0.127,-3.329,0.0359,0.93,118.024,False,Solo,247991.0,48.0,band,post-teen pop
036VfOqzE69Sn7LEcqhMPo,153,1974,232440,10,0,4,0.0954,0.615,0.754,0.00191,0.0957,-8.923,0.0586,0.703,103.822,False,Solo,1411243.0,74.0,band,classic soul
036xVkxIbTIJrQNNAQ4Rjb,47,1968,203440,4,1,4,0.208,0.647,0.657,0.0,0.103,-9.486,0.0369,0.938,89.027,False,Solo,7730.0,45.0,singer,northern soul
03700DXvpDN5MXqaLeU0J0,1329,1992,249107,2,1,4,0.116,0.558,0.915,8.5e-06,0.313,-8.501,0.0444,0.758,184.78,False,Solo,323163.0,65.0,band,adult standards
03B0yrE4zrioHjmY05l9xz,1027,2005,226013,2,1,4,0.0163,0.82,0.67,0.000398,0.189,-9.422,0.197,0.535,90.522,True,Solo,146705.0,32.0,singer,deep pop r&b
03DQO1cC5RzTWRxJLzJCgy,1269,1971,184635,7,0,4,0.567,0.477,0.464,0.0,0.487,-10.818,0.0272,0.689,77.917,False,Solo,1309.0,34.0,band,classic soul
03DrwKCR5YhSyQiAQUqzxK,12,1997,242960,5,0,1,0.00781,0.678,0.795,0.0,0.156,-9.313,0.0822,0.55,128.949,True,Solo,510313.0,71.0,rapper,chicago rap
03EnOL1O9EKi9CFNmPyrCm,2043,1994,355637,9,1,4,0.538,0.581,0.457,0.0,0.103,-6.941,0.0261,0.153,134.092,False,Solo,1253545.0,78.0,singer,album rock
03K011CpEjqCtcSAYCBqow,49,2010,204053,0,0,4,0.409,0.909,0.779,0.000681,0.0398,-4.004,0.136,0.955,110.022,False,Solo,1117723.0,80.0,band,hollywood
03L2AoiRbWhvt7BDMx1jUB,237,2016,297373,6,0,4,0.352,0.44,0.421,1.33e-05,0.136,-11.399,0.154,0.116,87.629,True,Solo,39945500.0,99.0,rapper,canadian hip hop
03L32Cqbq5lKcTg6CCdV64,14,1997,245000,8,1,4,0.101,0.725,0.806,0.884,0.114,-3.461,0.0499,0.589,127.011,False,Solo,237.0,11.0,-,-
03Lt3p5wQjBk5XkOUdznWp,643,1971,214093,9,1,4,0.624,0.518,0.611,0.0,0.363,-6.051,0.0322,0.426,89.483,False,Solo,1982157.0,76.0,singer,classic soul
03OArDwBMEgtTDcty84Rcp,598,1967,184187,2,1,3,0.696,0.396,0.444,1.23e-06,0.201,-11.303,0.0302,0.4,108.189,False,Solo,183870.0,61.0,singer,adult standards
03PvsaP7LHVT9CVKCq6Sdv,694,1979,322267,11,0,4,0.00244,0.322,0.65,0.000154,0.0428,-8.324,0.0399,0.479,132.864,False,Solo,1063.0,20.0,-,-
03WWKLmyguLY0cLbEuKOfN,795,1971,248493,1,1,4,0.502,0.817,0.628,0.48,0.0264,-7.971,0.0453,0.966,120.483,False,Solo,623.0,15.0,-,-
03Wma4AcL2NXi0HPqhKJ1v,2057,1983,215387,7,0,4,0.551,0.631,0.503,0.0,0.137,-12.083,0.0766,0.699,90.205,False,Collaboration,96093.0,56.0,singer,adult standards
03Y9Gez0KGG8zYY3KWIqdk,1834,1988,209960,3,1,4,0.0313,0.649,0.712,1.18e-05,0.291,-9.878,0.0342,0.779,121.041,False,Solo,85778.0,54.0,band,classic uk pop
03Yzlc8pGvWxRFeN7zxlTa,4,1966,167274,7,1,4,0.103,0.719,0.631,0.0,0.245,-6.983,0.0305,0.909,115.483,False,Solo,3577.0,26.0,-,motown
03ZVEpSeeJfROJW65OHgsf,582,1981,221960,0,1,4,0.43,0.312,0.7,1.22e-05,0.827,-10.876,0.0613,0.199,139.588,False,Solo,1687190.0,76.0,band,album rock
03ZtlmARAMWhAgZSIs6Fes,96,2010,243227,11,1,4,0.122,0.763,0.794,2.86e-06,0.327,-6.078,0.0364,0.65,99.999,False,Solo,4720693.0,81.0,singer,dance pop
03b1NUHnoavfpLLKcEMfIb,1581,2007,229347,3,0,4,0.115,0.375,0.726,0.0,0.177,-6.46,0.193,0.44,173.99,True,Collaboration,1344026.0,78.0,rapper,atl hip hop
03fT3OHB9KyMtGMt2zwqCT,1805,2014,226867,11,1,4,0.0832,0.51,0.898,0.0,0.071,-3.15,0.0696,0.596,144.056,False,Solo,4389303.0,81.0,singer,contemporary country
03i9ehMBCqbxKw7wwEycFZ,2519,1987,233400,8,1,4,0.124,0.612,0.796,0.00477,0.0888,-10.885,0.0395,0.895,124.854,False,Solo,217630.0,59.0,singer,new wave pop
03j354P848KtNU2FVSwkDG,80,2015,223373,11,0,4,0.438,0.581,0.653,0.0,0.351,-5.04,0.0506,0.346,90.726,True,Solo,16909290.0,90.0,singer,canadian contemporary r&b
03jdBN8vd1xK38TlvXvCAr,840,1985,468533,5,1,4,0.0331,0.675,0.729,0.0,0.0552,-7.699,0.0657,0.863,133.91,False,Collaboration,1982157.0,76.0,singer,classic soul
03mWW5Mpi0RMRGHDki19bi,327,1970,220000,3,0,4,0.628,0.762,0.252,0.00625,0.191,-14.957,0.0383,0.302,79.445,False,Collaboration,120055.0,60.0,duo,brill building pop
03n6SIUfhgX23DKSB9KKat,851,1967,188040,6,1,4,0.359,0.513,0.591,0.0,0.589,-6.747,0.0258,0.615,75.735,False,Solo,19447.0,35.0,band,brill building pop
03qVg9HRUJystE3EtupDei,1422,1999,281640,1,1,4,0.0359,0.387,0.449,0.0,0.0915,-7.515,0.0333,0.0695,119.916,False,Collaboration,274.0,37.0,-,-
03rP9jQMCTb2KLSckFrIwi,1480,1975,203533,2,1,4,0.332,0.756,0.615,0.000283,0.279,-8.103,0.0357,0.756,97.652,False,Solo,83.0,15.0,band,-
03teNQu8rWlFnNzF1ULXIq,24,2010,175027,0,1,4,0.0353,0.555,0.8,0.0,0.0783,-4.835,0.0776,0.801,174.007,False,Solo,89482.0,57.0,-,pop
03wrQEmLVQsiDemqaZm11Q,358,1965,104827,6,1,4,0.542,0.614,0.575,0.00775,0.101,-9.265,0.145,0.914,81.123,False,Solo,628.0,25.0,band,-
03wxVlXdqCzRImWLTSF21U,427,1969,194307,8,1,4,0.705,0.264,0.547,0.0232,0.0997,-8.908,0.0324,0.211,88.722,False,Collaboration,75400.0,71.0,-,orchestra
03xpqxQ2tCUuDAKNLThmGO,1420,1992,355467,1,0,4,0.222,0.488,0.366,4.36e-05,0.195,-13.507,0.0336,0.116,171.832,False,Solo,2707343.0,78.0,singer,canadian pop
03xqKkIVYcDk4PQACbWDdo,25,1965,158840,5,1,4,0.316,0.592,0.41,0.0,0.14,-13.011,0.0305,0.663,122.419,False,Solo,267677.0,58.0,band,american folk revival
03zB9duFz1JqLxAIYvGdac,1981,1977,250000,0,1,4,0.173,0.329,0.499,8.09e-06,0.124,-7.235,0.0274,0.164,98.533,False,Solo,500411.0,63.0,singer,album rock
042pmCix7CPth3l3X28jl1,2364,1990,323000,7,1,4,0.528,0.572,0.284,0.0,0.0853,-14.453,0.0269,0.244,74.968,False,Solo,1066649.0,68.0,singer,funk
046MBhhgQJJghnbgZCkaAR,2076,2000,229827,7,1,4,0.02,0.478,0.736,9.58e-05,0.118,-7.124,0.0367,0.564,144.705,False,Solo,587935.0,65.0,singer,contemporary country
047fCsbO4NdmwCBn8pcUXl,1563,2011,347227,9,0,5,0.646,0.492,0.26,0.00178,0.0705,-17.341,0.0921,0.312,111.519,True,Solo,39945500.0,99.0,rapper,canadian hip hop
048fAgdSLnAbQZG1ePSUKb,718,2008,233933,2,1,4,0.0533,0.552,0.648,0.00015,0.144,-6.71,0.0273,0.407,142.159,False,Solo,735490.0,65.0,duo,contemporary country
0494ywXn6Z7SbcmHJKxOFJ,740,1978,323867,4,0,4,0.626,0.63,0.688,0.0414,0.119,-9.67,0.0772,0.886,77.722,False,Solo,4773.0,44.0,-,-
04F6rARD2mv4JiT8WglIDz,333,1994,238800,7,1,4,0.623,0.621,0.201,0.0,0.131,-15.112,0.0296,0.146,130.627,False,Solo,208143.0,52.0,band,contemporary country
04Fv23YNtb0NTEztJM2N38,1843,2007,196472,8,1,4,0.0454,0.663,0.446,5.85e-05,0.132,-14.394,0.0982,0.574,91.919,False,Solo,1508.0,36.0,-,karaoke
04Hi1j80cnQoTKbOsfIMiP,310,1968,169400,8,1,3,0.729,0.551,0.371,0.0,0.241,-7.771,0.0383,0.435,75.358,False,Solo,22188.0,42.0,-,classic soul
04JxDXEJRDypv0mT9mxEHC,869,1982,231373,8,1,4,0.0525,0.565,0.6,0.0,0.122,-11.635,0.0496,0.864,148.536,False,Solo,283179.0,63.0,-,classic rock
04KTF78FFg8sOHC1BADqbY,2827,2002,228227,9,0,4,0.218,0.965,0.736,0.0,0.0595,-5.005,0.144,0.921,107.07,True,Solo,1315738.0,79.0,rapper,dance pop
04LHI4oQAAadN7rEavFzqX,777,1988,282480,9,1,4,0.298,0.766,0.749,0.000723,0.051,-5.123,0.0359,0.811,115.039,False,Solo,624304.0,68.0,band,album rock
04MjaNej8XUHI8jbz2THez,1905,1993,310467,9,1,4,0.0917,0.747,0.749,0.0,0.0444,-6.255,0.0563,0.563,100.722,True,Solo,3739133.0,77.0,singer,funk
04N18CfIbOJPnVLGOKgJNB,209,1983,250053,10,1,4,0.247,0.63,0.514,0.0,0.0989,-8.005,0.0521,0.477,89.128,False,Solo,373084.0,64.0,singer,album rock
04NGX0b5Tgs7VsErfn5OA1,255,2005,223173,4,1,3,0.00465,0.481,0.88,6.02e-05,0.204,-4.55,0.0717,0.289,95.023,False,Solo,927088.0,68.0,band,alternative metal
04NWboLCziY5j0J2C1gA7Y,32,1979,180600,2,1,4,0.00992,0.44,0.526,0.42,0.115,-9.908,0.04,0.733,128.865,False,Solo,9245.0,41.0,singer,disco
04RM7D5FZzFahr4L6QOuW6,624,1968,201200,10,1,4,0.24,0.805,0.473,0.00516,0.177,-12.999,0.0507,0.519,124.618,False,Solo,991.0,23.0,singer,classic uk pop
04RhEX12gZhGanoLLe75sM,573,1992,344600,6,0,4,0.134,0.481,0.467,1.94e-05,0.13,-10.442,0.0292,0.115,81.054,False,Solo,458935.0,67.0,singer,album rock
04RpmAdMb2t6j86pWEKRbD,6,1971,159627,8,1,4,0.131,0.621,0.808,0.0114,0.0864,-9.088,0.0522,0.811,120.312,False,Solo,75845.0,50.0,band,classic girl group
04S1pkp1VaIqjg8zZqknR5,26,2010,352200,8,1,4,0.0657,0.519,0.601,0.000691,0.157,-3.72,0.0259,0.218,81.917,False,Solo,22390304.0,97.0,singer,dance pop
04UWtAIMwi67MG8uHwYqgK,1437,1990,248960,7,1,4,0.0151,0.607,0.788,0.0136,0.173,-5.326,0.0293,0.334,118.696,False,Solo,54542.0,48.0,band,lilith
04VArZKHm1xesMxqnsutDY,55,1991,303707,6,1,4,0.249,0.788,0.745,7.66e-06,0.25,-9.342,0.0581,0.688,110.133,False,Solo,77915.0,45.0,-,new jack swing
04ZTP5KsCypmtCmQg5tH9R,1362,2018,195519,11,0,4,0.00281,0.63,0.694,0.0,0.0719,-6.257,0.0253,0.216,97.005,False,Solo,3960729.0,88.0,singer,dance pop
04aAxqtGp5pv12UXAg4pkq,2288,2015,228360,4,0,4,0.004,0.385,0.866,0.0,0.111,-2.817,0.0697,0.551,176.014,False,Solo,6944580.0,87.0,band,emo
04bs5EpVXhbPkqV9uwOAM9,10,1995,202333,6,1,4,0.432,0.563,0.524,0.0,0.272,-7.62,0.0225,0.252,86.496,False,Solo,11235.0,31.0,-,country
04c7gHwmtsa37ejt5o3Kdp,518,1988,267760,11,0,4,0.0707,0.81,0.761,0.0125,0.0426,-7.582,0.0529,0.587,112.593,False,Solo,175591.0,56.0,singer,quiet storm
04ccQGJ1i8gL7JoeCPiJbv,1403,2001,203067,7,1,4,0.00626,0.499,0.708,1.15e-05,0.0423,-7.029,0.0301,0.617,158.785,False,Solo,2606819.0,78.0,singer,contemporary country
04g5azrVdssnRTiYp2NjAr,89,1965,150867,2,1,4,0.367,0.541,0.777,0.00475,0.309,-9.259,0.0906,0.703,88.092,False,Solo,1472.0,26.0,-,doo-wop
04hf4vWXR2ObRoxz9FR4a4,42,2009,257547,2,1,4,0.000194,0.457,0.91,0.000116,0.393,-5.19,0.0569,0.313,105.977,False,Solo,2796094.0,77.0,band,alternative metal
04iQpMbrtkCtyRcIQ7Hkt9,255,1994,232153,6,0,4,0.0174,0.751,0.876,0.000937,0.0932,-8.142,0.0608,0.673,125.141,False,Solo,4832.0,40.0,singer,freestyle
04ijIUVdT4Qy1SBWFUPROY,961,1982,236533,1,1,4,0.111,0.695,0.503,0.0134,0.0996,-12.91,0.0361,0.969,124.113,False,Solo,57558.0,52.0,band,album rock
04jNbL6I5ZPLYKKlL08Z8Z,1360,1991,267240,0,1,3,0.0573,0.549,0.62,0.0,0.591,-8.971,0.0306,0.288,135.112,False,Solo,20665.0,50.0,singer,vocal jazz
04k85vfh2EbwmBFG7ssCF0,33,2007,262493,9,1,4,0.000892,0.618,0.675,0.216,0.133,-5.723,0.0679,0.354,129.983,False,Solo,1267482.0,70.0,band,alternative metal
04lSEdjc0a6mszj94ZavmD,1023,1986,269893,7,1,4,0.137,0.673,0.678,0.000286,0.183,-9.094,0.0447,0.728,120.677,False,Solo,1982157.0,76.0,singer,classic soul
04nrPFEPIMrROgnQLzcAUj,34,1969,223267,10,0,3,0.774,0.274,0.401,0.00623,0.114,-8.318,0.036,0.157,177.68,False,Solo,381.0,16.0,-,-
04tSWZo4MLebMbf7RwSmyE,1137,1990,303200,7,0,4,0.231,0.719,0.819,0.0222,0.0808,-10.579,0.0448,0.794,103.078,False,Solo,3298162.0,82.0,singer,dance pop
04vjITexyKXFcTja0G6Mls,46,1993,304522,6,1,4,0.00983,0.545,0.514,0.914,0.21,-9.67,0.0281,0.142,169.945,False,Solo,26290.0,40.0,-,karaoke
051NZ3rr3HXTULCEySJRX3,352,2004,210867,7,1,4,0.0347,0.661,0.796,0.0,0.396,-4.776,0.0833,0.657,87.982,False,Solo,4650647.0,83.0,singer,neo mellow
056YIuMW7ds4FhC7DcYmz5,749,1972,169440,9,0,4,0.226,0.686,0.939,0.0,0.0288,-5.622,0.122,0.798,90.653,False,Solo,807314.0,73.0,band,motown
056rtilqF4cqLOgDQGqYqv,416,1967,194107,1,1,3,0.148,0.376,0.477,0.000425,0.0384,-5.661,0.0304,0.347,138.923,False,Solo,165271.0,62.0,duo,brill building pop
056uvAVDFOa7kv9idKPpf0,968,1993,274133,9,1,4,0.237,0.403,0.457,0.0,0.185,-8.984,0.0272,0.231,79.187,False,Solo,323660.0,68.0,singer,dance pop
05BgC2247XGi8ySwBzOO0o,805,2016,209920,1,1,4,0.606,0.54,0.766,0.0,0.0903,-4.478,0.05,0.435,139.999,False,Solo,3488017.0,76.0,singer,contemporary country
05Bp6hhBEoozVWYhE8rOHk,51,1986,248000,9,1,4,0.0179,0.576,0.711,8.95e-06,0.098,-13.781,0.0335,0.623,110.932,False,Solo,49700.0,41.0,band,album rock
05HXL7lf6vL9WwOvnbTm5t,760,1970,196000,9,0,4,0.293,0.411,0.527,0.0,0.216,-9.932,0.0359,0.434,119.285,False,Solo,350091.0,66.0,singer,adult standards
05KOgYg8PGeJyyWBPi5ja8,341,2017,218674,10,0,4,0.0621,0.617,0.492,0.0,0.484,-7.588,0.448,0.208,141.953,True,Solo,39945500.0,99.0,rapper,canadian hip hop
05M64X8usrSHqWTLHm48ff,1286,1989,267293,0,1,4,0.08,0.609,0.42,0.0,0.347,-10.875,0.0249,0.448,83.552,False,Solo,728771.0,69.0,singer,adult standards
05NYcsjJwOYq4jIiKPVj9p,1336,1991,188067,4,1,4,0.00257,0.599,0.79,0.00181,0.312,-3.58,0.043,0.961,103.783,False,Solo,340100.0,65.0,band,album rock
05NdLBmUVkXlBpel2QR07Y,26,1982,285373,10,0,4,0.0456,0.893,0.513,1.73e-05,0.158,-14.217,0.0748,0.879,119.153,False,Solo,1059139.0,69.0,band,disco
05NgW9vpvEdfPxG7A0odVK,1183,1997,217533,3,1,3,0.63,0.347,0.4,0.0,0.122,-7.359,0.0273,0.108,77.987,False,Solo,587935.0,65.0,singer,contemporary country
05Q8DT8pyXJrxI6kCLzjdh,409,2010,177253,8,1,4,0.0202,0.742,0.762,0.0,0.0921,-4.043,0.0575,0.367,91.009,True,Collaboration,266790.0,58.0,rapper,dance pop
05R2lE5g9hnaSmxIrUl3C0,2024,1991,289200,3,0,4,0.243,0.683,0.476,0.0,0.0786,-9.995,0.027,0.725,91.989,False,Solo,200449.0,55.0,band,boy band
05RMnmZr7Qj7GVX0CgmSQv,673,1982,227712,7,1,4,0.681,0.37,0.112,0.58,0.117,-19.41,0.0436,0.57,118.077,False,Solo,1046.0,30.0,-,-
05RPI1oExznGR45l2duye7,1631,1983,222241,11,0,4,0.261,0.756,0.807,0.000793,0.0719,-3.969,0.0294,0.596,119.976,False,Solo,57454.0,45.0,band,album rock
05Rdg52eBYVUy5A55rnz39,485,2010,189440,8,1,4,0.0818,0.389,0.695,0.0,0.0698,-2.4,0.0348,0.778,167.968,False,Solo,1975993.0,73.0,singer,contemporary country
05RqsEr4euppjIJ8bcvvrR,682,1978,298747,5,1,4,0.288,0.475,0.417,0.0,0.313,-12.438,0.0344,0.534,109.096,False,Solo,1237083.0,72.0,band,album rock
05U9c8s9N8YUXNzGv3k4c7,20,2010,166200,10,0,4,0.159,0.326,0.687,0.0,0.341,-3.785,0.0531,0.554,200.035,False,Solo,1117723.0,80.0,band,hollywood
05VKlP9ho9Pd1RqjNQQ8Bd,267,1964,160000,3,0,3,0.656,0.299,0.396,4.34e-06,0.189,-10.168,0.0288,0.666,180.425,False,Solo,63555.0,56.0,singer,brill building pop
05WuemBRmew7sHqNbipsuy,38,1968,165001,0,1,4,0.726,0.725,0.394,1.03e-05,0.131,-10.555,0.0368,0.904,111.394,False,Collaboration,351.0,39.0,-,-
05XkMS2YVNfPNXepMScPRJ,974,1967,188360,7,1,4,0.872,0.512,0.415,0.0,0.184,-7.642,0.0608,0.714,147.2,False,Solo,388011.0,65.0,singer,adult standards
05YQqgKIUvxOVqs9A2lHm0,22,1968,117893,9,1,4,0.501,0.703,0.607,1.75e-05,0.0511,-10.95,0.0392,0.961,100.222,False,Solo,3396456.0,79.0,singer,arkansas country
05ZACkzW8YbRq3eFgIfSNB,1843,2012,263387,2,1,4,0.1,0.692,0.809,9.77e-05,0.185,-5.935,0.0255,0.927,104.023,False,Solo,2159060.0,77.0,singer,contemporary country
05ZlUqZ3dtfdhTXSuwrFVN,27,1964,159773,1,1,4,0.292,0.725,0.498,2.47e-05,0.0387,-9.606,0.0393,0.827,115.77,False,Solo,36206.0,43.0,singer,classic soul
05dLaFQ6CF20hsoKw2etEg,5,1969,165027,7,1,4,0.568,0.543,0.543,0.00417,0.0863,-10.354,0.0292,0.814,94.623,False,Solo,5260.0,36.0,singer,bubblegum pop
05gxElp6T3xNGpZDq0tFOQ,7,1967,170653,5,1,4,0.856,0.481,0.273,0.0292,0.114,-14.989,0.0336,0.585,97.954,False,Solo,86091.0,53.0,-,adult standards
05iPg44iQftuEjHXoXAlvT,320,1981,191800,2,0,4,0.831,0.435,0.207,0.00478,0.306,-18.939,0.034,0.429,95.918,False,Solo,247900.0,52.0,singer,adult standards
05jSCFSAfFqhrk3UiEvTDX,518,2005,249227,9,1,4,0.617,0.495,0.387,4.4e-06,0.342,-7.531,0.0256,0.291,78.418,False,Solo,427558.0,57.0,singer,contemporary country
05kpDKj3MNFtZOlKkfurGG,42,2011,200187,6,0,4,0.13,0.759,0.546,0.000194,0.192,-6.071,0.115,0.584,100.085,False,Solo,278532.0,57.0,duo,gospel
05mkxgw4kGQnarKMEovShB,478,1970,194360,10,1,4,0.105,0.525,0.526,0.000604,0.104,-10.625,0.0306,0.787,103.49,False,Solo,3699663.0,81.0,singer,motown
05mzctclS0ZqqTLEiDIGkt,877,1975,239800,7,1,4,0.00276,0.475,0.801,0.0183,0.305,-11.939,0.0292,0.873,138.979,False,Solo,384074.0,63.0,-,album rock
05n0ObzF2x5e5SIDoUOQ0P,93,1964,174640,0,1,3,0.702,0.462,0.322,4.01e-05,0.519,-10.46,0.0286,0.634,170.444,False,Solo,31284.0,54.0,singer,classic soul
05oFyvdztPdpwSwpoclD4c,1813,1986,268547,0,1,4,0.088,0.635,0.684,0.156,0.0755,-11.687,0.0329,0.892,120.269,False,Solo,332892.0,64.0,band,art rock
05qjtQdIbl8qPpENTEZkoN,17,2006,213421,1,1,4,0.228,0.595,0.875,0.0,0.164,-4.79,0.133,0.892,175.957,False,Solo,349.0,42.0,-,-
05t7JMip6JrLuSrMV5yYjX,10,2018,120137,11,1,4,0.282,0.556,0.481,0.0,0.216,-7.663,0.313,0.581,149.025,True,Solo,151853.0,75.0,singer,chicago rap
05tMSjAPBhjqCCTnG3rmlx,623,1976,218200,9,1,4,0.289,0.787,0.769,0.0382,0.089,-9.064,0.0523,0.904,112.566,False,Solo,131132.0,50.0,band,classic soul
05ubQfyYkjNn0yycGKLTDx,102,1993,194427,4,0,4,9.17e-05,0.783,0.666,0.0,0.309,-10.01,0.143,0.801,94.191,False,Solo,186961.0,56.0,duo,hip hop
05vL56xSoxthM0r7IfcQjo,1667,1993,270533,2,1,4,0.00952,0.575,0.727,0.00754,0.054,-9.539,0.0281,0.504,97.995,False,Solo,1413062.0,74.0,singer,permanent wave
05wIrZSwuaVWhcv5FfqeH0,1807,1985,238733,10,1,4,0.0116,0.596,0.869,0.173,0.0678,-11.97,0.037,0.944,109.902,False,Solo,33232.0,67.0,band,new wave pop
05wbsMDvcaD56O4SnESOaJ,1178,2005,230507,2,1,4,0.0584,0.749,0.495,0.0,0.201,-8.456,0.0332,0.645,126.12,False,Solo,284186.0,65.0,-,dance pop
05x2GKR3eEzPNglTIkAwVL,993,1998,257107,0,1,4,0.0355,0.744,0.769,0.00142,0.113,-8.674,0.0395,0.95,132.074,False,Collaboration,1031.0,30.0,-,-
060jwmfFofVHAcYk7Gpswz,340,1966,157333,11,0,4,0.0363,0.567,0.644,0.00895,0.334,-11.906,0.0469,0.554,93.735,False,Solo,742306.0,70.0,singer,adult standards
062mh4qAZyDV9dIQK70iu0,1876,1989,252427,6,0,4,0.0276,0.712,0.971,0.000122,0.303,-8.676,0.0403,0.678,115.194,False,Solo,1633430.0,71.0,singer,dance pop
064SVQsmWl5EF0zahmzkQk,1660,1976,198760,3,1,4,0.0611,0.679,0.553,7.16e-06,0.139,-14.687,0.0316,0.946,109.071,False,Solo,135801.0,61.0,duo,country
066xERn6hvqrL88dtCowFX,425,1966,169000,4,1,4,0.267,0.601,0.689,0.000207,0.222,-11.449,0.0556,0.663,125.424,False,Solo,897.0,20.0,-,british blues
06DSI8L6IT8SizCw3JLckz,2178,1994,279360,5,0,4,0.109,0.851,0.651,1.2e-05,0.124,-11.515,0.0601,0.942,115.992,False,Collaboration,532.0,43.0,-,jazz trumpet
06FCvd7rrRcF3DdvWH5Isp,120,2017,307880,3,0,4,0.193,0.678,0.562,0.0,0.104,-9.197,0.508,0.566,94.241,True,Solo,13025240.0,90.0,rapper,conscious hip hop
06FJglEOnaW4otNXcGrQhd,586,1974,199067,9,1,4,0.000374,0.322,0.785,2.02e-06,0.121,-9.606,0.0354,0.863,154.738,False,Solo,94778.0,52.0,singer,album rock
06G1SCVVYRSDCFGMSnDvpv,652,2008,217947,8,1,4,0.256,0.568,0.682,0.0,0.231,-5.781,0.0439,0.366,92.99,False,Solo,1359390.0,72.0,band,dance pop
06IAtZZ8S6oeshqZpIJ00M,49,2007,258923,0,1,4,0.00174,0.531,0.869,0.0,0.174,-3.832,0.0646,0.321,127.951,False,Collaboration,4775031.0,81.0,band,indie rock
06IgljQDwPRuZmkQgcO0jU,193,1987,220467,2,1,4,0.102,0.667,0.815,6.19e-05,0.078,-6.706,0.0609,0.674,105.391,False,Solo,109.0,7.0,-,swamp pop
06IsyJksK6vgJX66rU77Ij,1805,1985,279693,7,1,4,0.333,0.68,0.467,7.14e-06,0.0698,-15.469,0.0288,0.68,120.546,False,Solo,1413062.0,74.0,singer,permanent wave
06OtFRgFztElno1CBZLKX4,171,1971,169827,0,1,4,0.24,0.583,0.646,0.00151,0.333,-8.979,0.131,0.867,127.291,False,Collaboration,886609.0,72.0,band,brill building pop
06PjPPrL9gUOKWTSiL3LBD,370,1966,163067,10,0,4,0.265,0.587,0.555,0.0,0.325,-11.248,0.033,0.924,137.18,False,Solo,570059.0,65.0,band,brill building pop
06T10fEzN8ZCcqzQZYA184,1768,2009,252653,0,1,4,0.000354,0.536,0.89,0.00165,0.133,-5.222,0.0601,0.205,115.998,False,Solo,3790514.0,79.0,band,alternative metal
06T2c6axZSbnEwEYsBmj0Z,702,2006,269667,9,1,4,0.187,0.485,0.629,0.0,0.0516,-3.967,0.0263,0.426,167.733,False,Solo,1456257.0,72.0,singer,contemporary country
06Tk4sMpAI1v6uzZc7kocA,34,1977,307173,4,0,4,0.019,0.722,0.694,2.77e-05,0.0453,-11.569,0.0616,0.868,114.992,False,Solo,273363.0,56.0,band,classic soul
06TuMCjDEYjTOJScCRzmjf,3265,1997,291880,5,0,4,0.409,0.618,0.688,6.32e-06,0.3,-5.867,0.0477,0.561,78.311,False,Solo,572659.0,65.0,band,dance pop
06VuCrLHmfdgdUXSQCX6us,397,1964,178240,2,1,4,0.757,0.619,0.261,0.0,0.259,-10.632,0.0357,0.658,116.379,False,Solo,267677.0,58.0,band,american folk revival
06Xcvh8zm0ogiwRErSEqXO,195,1982,267440,0,1,4,0.0852,0.505,0.644,0.000189,0.253,-5.364,0.0338,0.549,113.105,False,Solo,201.0,17.0,-,-
06YcuDoEZvMcxgzvtzJTz4,1047,1966,119373,7,1,4,0.761,0.789,0.501,0.0,0.181,-9.064,0.0342,0.945,120.214,False,Solo,201191.0,61.0,band,art rock
06ZDLodo1UDVavc3MXREZ3,1410,2003,270880,10,1,4,0.573,0.67,0.616,0.0,0.0535,-6.123,0.225,0.523,120.129,False,Solo,1007681.0,66.0,band,atl hip hop
06ZJ2PnuA2aumouI5lOwZ5,153,1990,383507,10,0,4,0.000893,0.798,0.705,0.205,0.0949,-11.501,0.0655,0.601,119.387,False,Solo,17.0,5.0,-,-
